Order_ID,Order_Date,City,Category,Distance_KM,Traffic_Level,Weather,Delivery_Partner,Order_Value,Preparation_Time,Expected_Delivery_Time,Actual_Delivery_Time,Delivery_Status,Delay_Minutes,Day_of_Week,Month
11171,2028-03-16,Pune,Grocery,8.0,Low,Cloudy,Partner D,3345.84,27,63.0,64.0,Delayed,1.0,Thursday,March
11172,2028-03-17,Mumbai,Clothing,7.23,High,Clear,Partner C,2208.14,10,44.46,68.46000000000001,Delayed,24.000000000000007,Friday,March
11173,2028-03-18,Bangalore,Home & Kitchen,13.32,Medium,Cloudy,Partner B,3627.94,6,52.64,73.64,Delayed,21.0,Saturday,March
11174,2028-03-19,Bangalore,Home & Kitchen,27.33,High,Clear,Partner A,4333.91,25,99.66,118.66,Delayed,19.0,Sunday,March
11175,2028-03-20,Bangalore,Home & Kitchen,15.7,Medium,Cloudy,Partner C,942.49,27,78.4,94.4,Delayed,16.0,Monday,March
11176,2028-03-21,Hyderabad,Clothing,6.45,Medium,Rainy,Partner C,2367.43,28,60.9,90.9,Delayed,30.000000000000007,Tuesday,March
11177,2028-03-22,Hyderabad,Beauty,3.23,Low,Rainy,Partner B,2158.5,7,33.46,45.46,Delayed,12.0,Wednesday,March
11178,2028-03-23,Mumbai,Beauty,21.19,Low,Cloudy,Partner D,3499.83,21,83.38,93.38,Delayed,10.0,Thursday,March
11179,2028-03-24,Bangalore,Electronics,12.1,High,Clear,Partner B,1399.36,11,55.2,73.2,Delayed,18.0,Friday,March
11180,2028-03-25,Bangalore,Home & Kitchen,24.83,High,Rainy,Partner D,3273.2,25,94.66,131.66,Delayed,37.0,Saturday,March
11181,2028-03-26,Pune,Beauty,20.13,High,Cloudy,Partner C,4411.95,9,69.25999999999999,97.25999999999999,Delayed,28.0,Sunday,March
11182,2028-03-27,Hyderabad,Electronics,24.09,Medium,Clear,Partner B,2207.03,27,95.18,106.18,Delayed,11.0,Monday,March
11183,2028-03-28,Bangalore,Beauty,8.89,High,Clear,Partner A,4572.88,5,42.78,58.78,Delayed,16.0,Tuesday,March
11184,2028-03-29,Chennai,Home & Kitchen,21.08,Low,Clear,Partner B,4967.19,12,74.16,72.16,On Time,-2.0,Wednesday,March
11185,2028-03-30,Mumbai,Grocery,8.66,Medium,Clear,Partner D,709.24,16,53.32,62.32,Delayed,9.0,Thursday,March
11186,2028-03-31,Chennai,Home & Kitchen,28.23,Medium,Clear,Partner D,1318.66,18,94.46000000000001,102.46000000000001,Delayed,8.0,Friday,March
11187,2028-04-01,Chennai,Clothing,19.45,Medium,Cloudy,Partner B,4761.82,20,78.9,89.9,Delayed,11.0,Saturday,April
11188,2028-04-02,Mumbai,Beauty,10.41,Medium,Clear,Partner D,4799.97,14,54.82,69.82,Delayed,14.999999999999993,Sunday,April
11189,2028-04-03,Chennai,Beauty,8.82,Low,Clear,Partner C,668.99,19,56.64,63.64,Delayed,7.0,Monday,April
11190,2028-04-04,Bangalore,Clothing,6.54,Medium,Cloudy,Partner B,271.99,25,58.08,81.08,Delayed,23.0,Tuesday,April
11191,2028-04-05,Hyderabad,Clothing,21.14,High,Rainy,Partner D,973.28,28,90.28,125.28,Delayed,35.0,Wednesday,April
11192,2028-04-06,Mumbai,Grocery,7.34,Medium,Cloudy,Partner B,4980.86,30,64.68,85.68,Delayed,21.0,Thursday,April
11193,2028-04-07,Pune,Beauty,18.26,Low,Clear,Partner B,1064.0,19,75.52000000000001,80.52000000000001,Delayed,5.0,Friday,April
11194,2028-04-08,Chennai,Beauty,8.67,Low,Rainy,Partner A,2612.23,14,51.34,70.34,Delayed,19.0,Saturday,April
11195,2028-04-09,Mumbai,Grocery,20.2,Low,Rainy,Partner B,4272.41,25,85.4,93.4,Delayed,8.0,Sunday,April
11196,2028-04-10,Delhi,Electronics,24.63,Low,Clear,Partner A,297.93,11,80.25999999999999,80.25999999999999,On Time,0.0,Monday,April
11197,2028-04-11,Delhi,Grocery,23.56,Medium,Clear,Partner D,3101.55,30,97.12,115.12,Delayed,18.0,Tuesday,April
11198,2028-04-12,Hyderabad,Home & Kitchen,23.06,Medium,Cloudy,Partner A,1529.72,7,73.12,88.12,Delayed,15.0,Wednesday,April
11199,2028-04-13,Bangalore,Beauty,6.44,Medium,Rainy,Partner A,4339.21,6,38.88,62.88,Delayed,24.0,Thursday,April
11200,2028-04-14,Hyderabad,Clothing,3.56,Medium,Rainy,Partner A,1560.61,10,37.120000000000005,64.12,Delayed,27.0,Friday,April
11201,2028-04-15,Hyderabad,Home & Kitchen,21.27,High,Rainy,Partner C,3496.43,25,87.53999999999999,120.53999999999999,Delayed,33.0,Saturday,April
11202,2028-04-16,Hyderabad,Beauty,11.68,Low,Cloudy,Partner A,3436.25,13,56.36,63.36,Delayed,7.0,Sunday,April
11203,2028-04-17,Hyderabad,Grocery,13.54,Medium,Cloudy,Partner B,1263.17,14,61.08,79.08,Delayed,18.0,Monday,April
11204,2028-04-18,Pune,Home & Kitchen,1.9,High,Clear,Partner A,367.04,8,31.8,49.8,Delayed,17.999999999999996,Tuesday,April
11205,2028-04-19,Pune,Beauty,8.53,Low,Clear,Partner B,2164.4,7,44.06,45.06,Delayed,1.0,Wednesday,April
11206,2028-04-20,Mumbai,Electronics,1.98,Low,Clear,Partner A,1588.13,13,36.96,43.96,Delayed,7.0,Thursday,April
11207,2028-04-21,Delhi,Electronics,26.5,High,Cloudy,Partner C,4083.09,28,101.0,134.0,Delayed,33.0,Friday,April
11208,2028-04-22,Hyderabad,Clothing,8.06,Medium,Cloudy,Partner D,4041.75,26,62.120000000000005,79.12,Delayed,17.0,Saturday,April
11209,2028-04-23,Mumbai,Beauty,17.16,Medium,Cloudy,Partner A,2393.71,21,75.32,88.32,Delayed,13.0,Sunday,April
11210,2028-04-24,Delhi,Electronics,2.13,Low,Clear,Partner A,3111.26,18,42.26,47.26,Delayed,5.0,Monday,April
11211,2028-04-25,Chennai,Grocery,20.34,Medium,Cloudy,Partner C,3100.45,14,74.68,97.68,Delayed,23.0,Tuesday,April
11212,2028-04-26,Bangalore,Beauty,10.37,Medium,Clear,Partner A,4170.36,17,57.739999999999995,67.74,Delayed,10.0,Wednesday,April
11213,2028-04-27,Pune,Grocery,27.04,Low,Clear,Partner B,2240.01,16,90.08,86.08,On Time,-4.0,Thursday,April
11214,2028-04-28,Chennai,Grocery,26.76,Medium,Cloudy,Partner A,1522.14,5,78.52000000000001,93.52000000000001,Delayed,15.0,Friday,April
11215,2028-04-29,Delhi,Electronics,10.43,Low,Cloudy,Partner A,1472.17,26,66.86,71.86,Delayed,5.0,Saturday,April
11216,2028-04-30,Chennai,Beauty,27.13,Medium,Rainy,Partner D,2773.72,23,97.25999999999999,127.25999999999999,Delayed,30.0,Sunday,April
11217,2028-05-01,Bangalore,Home & Kitchen,29.89,Low,Clear,Partner D,2355.91,23,102.78,107.78,Delayed,5.0,Monday,May
11218,2028-05-02,Delhi,Electronics,24.94,Low,Clear,Partner A,2312.58,10,79.88,80.88,Delayed,1.0,Tuesday,May
11219,2028-05-03,Chennai,Electronics,25.5,Low,Clear,Partner C,637.46,17,88.0,93.0,Delayed,5.0,Wednesday,May
11220,2028-05-04,Pune,Beauty,8.22,Low,Clear,Partner D,3649.3,23,59.44,62.44,Delayed,3.0,Thursday,May
11221,2028-05-05,Pune,Beauty,17.72,High,Rainy,Partner A,1225.94,17,72.44,106.44,Delayed,34.0,Friday,May
11222,2028-05-06,Mumbai,Grocery,2.95,Low,Cloudy,Partner D,1145.38,30,55.9,66.9,Delayed,11.000000000000007,Saturday,May
11223,2028-05-07,Chennai,Beauty,3.75,Medium,Rainy,Partner A,2181.24,26,53.5,78.5,Delayed,25.0,Sunday,May
11224,2028-05-08,Hyderabad,Grocery,29.97,Low,Clear,Partner D,1293.34,25,104.94,113.94,Delayed,9.0,Monday,May
11225,2028-05-09,Chennai,Electronics,10.47,Medium,Rainy,Partner D,3002.52,8,48.94,73.94,Delayed,25.0,Tuesday,May
11226,2028-05-10,Delhi,Clothing,22.7,High,Clear,Partner B,1983.02,28,93.4,113.4,Delayed,20.0,Wednesday,May
11227,2028-05-11,Delhi,Home & Kitchen,24.39,Low,Rainy,Partner A,2354.78,6,74.78,82.78,Delayed,8.0,Thursday,May
11228,2028-05-12,Chennai,Electronics,25.88,High,Clear,Partner A,2778.41,19,90.75999999999999,116.75999999999999,Delayed,26.0,Friday,May
11229,2028-05-13,Bangalore,Beauty,29.93,Low,Clear,Partner A,1176.97,16,95.86,96.86,Delayed,1.0,Saturday,May
11230,2028-05-14,Pune,Home & Kitchen,8.0,Medium,Cloudy,Partner A,947.61,11,47.0,57.0,Delayed,10.0,Sunday,May
11231,2028-05-15,Delhi,Clothing,2.17,Medium,Rainy,Partner D,4426.03,24,48.34,77.34,Delayed,29.0,Monday,May
11232,2028-05-16,Pune,Clothing,12.92,High,Clear,Partner B,2281.87,22,67.84,88.84,Delayed,21.0,Tuesday,May
11233,2028-05-17,Delhi,Grocery,4.77,Medium,Clear,Partner B,2178.05,27,56.54,69.53999999999999,Delayed,12.999999999999993,Wednesday,May
11234,2028-05-18,Mumbai,Home & Kitchen,1.65,Medium,Rainy,Partner C,370.94,17,40.3,66.3,Delayed,26.0,Thursday,May
11235,2028-05-19,Hyderabad,Grocery,11.45,Low,Clear,Partner A,2590.29,21,63.9,71.9,Delayed,8.000000000000007,Friday,May
11236,2028-05-20,Delhi,Electronics,23.73,Low,Clear,Partner C,2860.01,8,75.46000000000001,79.46000000000001,Delayed,4.0,Saturday,May
11237,2028-05-21,Pune,Home & Kitchen,17.42,High,Clear,Partner D,2882.44,29,83.84,99.84,Delayed,16.0,Sunday,May
11238,2028-05-22,Mumbai,Electronics,10.07,Medium,Clear,Partner C,3593.75,18,58.14,76.14,Delayed,18.0,Monday,May
11239,2028-05-23,Delhi,Grocery,19.98,Medium,Rainy,Partner A,1051.91,24,83.96000000000001,112.96000000000001,Delayed,29.0,Tuesday,May
11240,2028-05-24,Bangalore,Home & Kitchen,7.73,High,Cloudy,Partner B,1410.67,17,52.46,75.46000000000001,Delayed,23.000000000000007,Wednesday,May
11241,2028-05-25,Hyderabad,Grocery,1.42,Medium,Cloudy,Partner B,4091.51,7,29.84,49.84,Delayed,20.000000000000004,Thursday,May
11242,2028-05-26,Delhi,Home & Kitchen,23.17,High,Rainy,Partner A,4746.42,30,96.34,128.34,Delayed,32.0,Friday,May
11243,2028-05-27,Mumbai,Grocery,19.09,Medium,Clear,Partner D,852.48,30,88.18,101.18,Delayed,13.0,Saturday,May
11244,2028-05-28,Bangalore,Clothing,23.11,Medium,Clear,Partner A,2588.72,22,88.22,105.22,Delayed,17.0,Sunday,May
11245,2028-05-29,Chennai,Grocery,2.13,High,Clear,Partner D,1228.05,18,42.26,65.25999999999999,Delayed,22.999999999999993,Monday,May
11246,2028-05-30,Mumbai,Clothing,25.28,Low,Clear,Partner B,488.35,19,89.56,98.56,Delayed,9.0,Tuesday,May
11247,2028-05-31,Mumbai,Grocery,18.97,Low,Clear,Partner D,1762.42,7,64.94,71.94,Delayed,7.0,Wednesday,May
11248,2028-06-01,Bangalore,Home & Kitchen,17.34,Medium,Rainy,Partner A,889.7,5,59.68,80.68,Delayed,21.000000000000007,Thursday,June
11249,2028-06-02,Mumbai,Home & Kitchen,19.11,Low,Cloudy,Partner A,3607.68,30,88.22,99.22,Delayed,11.0,Friday,June
11250,2028-06-03,Bangalore,Home & Kitchen,26.07,Medium,Clear,Partner A,2761.88,28,100.14,109.14,Delayed,9.0,Saturday,June
11251,2028-06-04,Delhi,Beauty,18.02,High,Cloudy,Partner D,890.41,21,77.03999999999999,103.03999999999999,Delayed,26.0,Sunday,June
11252,2028-06-05,Bangalore,Electronics,17.85,Medium,Cloudy,Partner D,244.36,7,62.7,77.7,Delayed,15.0,Monday,June
11253,2028-06-06,Bangalore,Home & Kitchen,29.73,Medium,Rainy,Partner D,4079.15,18,97.46000000000001,120.46000000000001,Delayed,23.0,Tuesday,June
11254,2028-06-07,Hyderabad,Clothing,22.95,High,Rainy,Partner B,1045.73,7,72.9,106.9,Delayed,34.0,Wednesday,June
11255,2028-06-08,Bangalore,Home & Kitchen,13.83,Medium,Cloudy,Partner C,3109.84,17,64.66,77.66,Delayed,13.0,Thursday,June
11256,2028-06-09,Bangalore,Beauty,21.51,Medium,Cloudy,Partner C,1817.23,19,82.02000000000001,92.02000000000001,Delayed,10.0,Friday,June
11257,2028-06-10,Chennai,Clothing,12.29,Medium,Cloudy,Partner A,3010.33,22,66.58,80.58,Delayed,14.0,Saturday,June
11258,2028-06-11,Delhi,Beauty,7.64,High,Cloudy,Partner B,1715.14,18,53.28,78.28,Delayed,25.0,Sunday,June
11259,2028-06-12,Hyderabad,Clothing,18.31,Medium,Clear,Partner D,617.31,25,81.62,100.62,Delayed,19.0,Monday,June
11260,2028-06-13,Chennai,Grocery,27.92,High,Clear,Partner A,1270.16,30,105.84,127.84,Delayed,22.0,Tuesday,June
11261,2028-06-14,Pune,Electronics,27.95,High,Cloudy,Partner B,1102.68,7,82.9,100.9,Delayed,18.0,Wednesday,June
11262,2028-06-15,Delhi,Electronics,10.92,Medium,Clear,Partner A,2254.49,23,64.84,84.84,Delayed,20.0,Thursday,June
11263,2028-06-16,Delhi,Beauty,16.3,Medium,Clear,Partner B,3359.76,12,64.6,75.6,Delayed,11.0,Friday,June
11264,2028-06-17,Pune,Electronics,7.14,High,Cloudy,Partner B,1466.27,8,42.28,62.28,Delayed,20.0,Saturday,June
11265,2028-06-18,Bangalore,Beauty,29.87,Medium,Clear,Partner C,257.94,8,87.74000000000001,93.74000000000001,Delayed,6.0,Sunday,June
11266,2028-06-19,Chennai,Beauty,29.45,High,Cloudy,Partner A,2690.9,23,101.9,132.9,Delayed,31.0,Monday,June
11267,2028-06-20,Mumbai,Beauty,19.84,High,Cloudy,Partner D,3107.65,15,74.68,93.68,Delayed,19.0,Tuesday,June
11268,2028-06-21,Hyderabad,Electronics,24.33,Medium,Rainy,Partner C,4821.78,5,73.66,103.66,Delayed,30.0,Wednesday,June
11269,2028-06-22,Mumbai,Beauty,21.74,Medium,Clear,Partner C,3029.46,12,75.47999999999999,94.47999999999999,Delayed,19.0,Thursday,June
11270,2028-06-23,Pune,Electronics,18.2,High,Clear,Partner D,2461.63,19,75.4,103.4,Delayed,28.0,Friday,June
11271,2028-06-24,Delhi,Beauty,2.55,High,Cloudy,Partner B,2952.33,5,30.1,55.1,Delayed,25.0,Saturday,June
11272,2028-06-25,Delhi,Home & Kitchen,14.19,Medium,Rainy,Partner D,4653.92,11,59.379999999999995,84.38,Delayed,25.0,Sunday,June
11273,2028-06-26,Hyderabad,Beauty,20.57,Low,Rainy,Partner A,4176.22,25,86.14,95.14,Delayed,9.0,Monday,June
11274,2028-06-27,Delhi,Clothing,20.65,Medium,Clear,Partner D,1750.3,24,85.3,103.3,Delayed,18.0,Tuesday,June
11275,2028-06-28,Delhi,Beauty,11.82,Medium,Clear,Partner B,1338.82,24,67.64,74.64,Delayed,7.0,Wednesday,June
11276,2028-06-29,Hyderabad,Grocery,28.31,Medium,Rainy,Partner D,1460.64,28,104.62,126.62,Delayed,22.0,Thursday,June
11277,2028-06-30,Chennai,Beauty,5.85,Medium,Clear,Partner B,2621.22,15,46.7,61.7,Delayed,15.0,Friday,June
11278,2028-07-01,Chennai,Clothing,15.51,Medium,Cloudy,Partner B,3771.44,18,69.02,86.02,Delayed,17.0,Saturday,July
11279,2028-07-02,Hyderabad,Clothing,21.04,Medium,Clear,Partner A,2615.45,26,88.08,93.08,Delayed,5.0,Sunday,July
11280,2028-07-03,Pune,Electronics,21.22,Low,Clear,Partner D,525.42,20,82.44,82.44,On Time,0.0,Monday,July
11281,2028-07-04,Delhi,Home & Kitchen,19.81,Medium,Clear,Partner D,3673.19,18,77.62,93.62,Delayed,16.0,Tuesday,July
11282,2028-07-05,Delhi,Beauty,8.98,Medium,Clear,Partner A,4068.66,16,53.96,60.96,Delayed,7.0,Wednesday,July
11283,2028-07-06,Pune,Electronics,5.53,Low,Cloudy,Partner B,1589.59,21,52.06,60.06,Delayed,8.0,Thursday,July
11284,2028-07-07,Chennai,Home & Kitchen,19.44,Low,Rainy,Partner D,3387.8,18,76.88,98.88,Delayed,22.0,Friday,July
11285,2028-07-08,Bangalore,Beauty,18.38,Medium,Clear,Partner A,2247.64,14,70.75999999999999,78.75999999999999,Delayed,8.0,Saturday,July
11286,2028-07-09,Bangalore,Grocery,6.2,Medium,Rainy,Partner B,4467.77,28,60.4,85.4,Delayed,25.000000000000007,Sunday,July
11287,2028-07-10,Bangalore,Beauty,21.45,Low,Clear,Partner A,4257.08,18,80.9,77.9,On Time,-3.0,Monday,July
11288,2028-07-11,Chennai,Clothing,14.2,High,Cloudy,Partner D,2722.07,22,70.4,88.4,Delayed,18.0,Tuesday,July
11289,2028-07-12,Chennai,Clothing,20.37,Medium,Clear,Partner A,3519.23,26,86.74000000000001,93.74000000000001,Delayed,7.0,Wednesday,July
11290,2028-07-13,Pune,Grocery,25.28,High,Rainy,Partner C,4440.08,13,83.56,116.56,Delayed,33.0,Thursday,July
11291,2028-07-14,Delhi,Electronics,5.92,Medium,Cloudy,Partner B,2579.44,21,52.84,72.84,Delayed,20.0,Friday,July
11292,2028-07-15,Pune,Home & Kitchen,1.56,Medium,Cloudy,Partner C,1703.6,10,33.120000000000005,47.120000000000005,Delayed,14.0,Saturday,July
11293,2028-07-16,Pune,Beauty,23.59,High,Rainy,Partner C,3817.6,12,79.18,116.18,Delayed,37.0,Sunday,July
11294,2028-07-17,Chennai,Clothing,18.68,Medium,Cloudy,Partner B,1256.32,30,87.36,99.36,Delayed,12.0,Monday,July
11295,2028-07-18,Bangalore,Electronics,21.29,Medium,Rainy,Partner B,2064.95,17,79.58,109.58,Delayed,30.0,Tuesday,July
11296,2028-07-19,Mumbai,Grocery,25.31,Low,Cloudy,Partner A,4355.49,22,92.62,90.62,On Time,-2.0,Wednesday,July
11297,2028-07-20,Delhi,Clothing,24.28,Medium,Rainy,Partner B,3677.23,9,77.56,104.56,Delayed,27.0,Thursday,July
11298,2028-07-21,Chennai,Grocery,28.87,Low,Cloudy,Partner C,2138.29,10,87.74000000000001,92.74000000000001,Delayed,5.0,Friday,July
11299,2028-07-22,Bangalore,Beauty,16.54,Low,Clear,Partner C,1230.77,25,78.08,82.08,Delayed,4.0,Saturday,July
11300,2028-07-23,Mumbai,Home & Kitchen,15.17,Low,Cloudy,Partner D,1908.65,23,73.34,78.34,Delayed,5.0,Sunday,July
11301,2028-07-24,Mumbai,Clothing,12.65,Low,Clear,Partner B,1563.7,8,53.3,57.3,Delayed,4.0,Monday,July
11302,2028-07-25,Chennai,Clothing,5.46,High,Cloudy,Partner C,1045.23,11,41.92,70.92,Delayed,29.0,Tuesday,July
11303,2028-07-26,Hyderabad,Beauty,17.61,Low,Clear,Partner D,3768.0,8,63.22,67.22,Delayed,4.0,Wednesday,July
11304,2028-07-27,Delhi,Electronics,9.03,Medium,Cloudy,Partner D,1409.94,29,67.06,87.06,Delayed,20.0,Thursday,July
11305,2028-07-28,Mumbai,Home & Kitchen,27.72,High,Clear,Partner A,2380.0,15,90.44,114.44,Delayed,24.0,Friday,July
11306,2028-07-29,Chennai,Clothing,17.91,Medium,Clear,Partner C,2052.13,16,71.82,77.82,Delayed,6.0,Saturday,July
11307,2028-07-30,Chennai,Home & Kitchen,18.19,Low,Clear,Partner A,4913.97,18,74.38,78.38,Delayed,4.0,Sunday,July
11308,2028-07-31,Bangalore,Clothing,11.29,Medium,Rainy,Partner C,2077.24,17,59.58,78.58,Delayed,19.0,Monday,July
11309,2028-08-01,Hyderabad,Home & Kitchen,2.51,Medium,Clear,Partner A,583.92,14,39.019999999999996,47.019999999999996,Delayed,8.0,Tuesday,August
11310,2028-08-02,Delhi,Grocery,1.92,Medium,Clear,Partner A,631.16,22,45.84,50.84,Delayed,5.0,Wednesday,August
11311,2028-08-03,Pune,Clothing,13.28,High,Cloudy,Partner B,3035.62,20,66.56,87.56,Delayed,21.0,Thursday,August
11312,2028-08-04,Bangalore,Home & Kitchen,3.45,High,Cloudy,Partner A,3076.95,9,35.9,68.9,Delayed,33.00000000000001,Friday,August
11313,2028-08-05,Mumbai,Electronics,18.6,Medium,Clear,Partner B,2210.04,12,69.2,78.2,Delayed,9.0,Saturday,August
11314,2028-08-06,Mumbai,Grocery,26.55,Medium,Clear,Partner D,2272.85,18,91.1,98.1,Delayed,7.0,Sunday,August
11315,2028-08-07,Bangalore,Grocery,26.6,Medium,Clear,Partner C,458.88,9,82.2,100.2,Delayed,18.0,Monday,August
11316,2028-08-08,Chennai,Electronics,20.11,Low,Rainy,Partner D,2679.42,30,90.22,107.22,Delayed,17.0,Tuesday,August
11317,2028-08-09,Mumbai,Home & Kitchen,7.13,High,Clear,Partner C,2622.75,28,62.26,91.25999999999999,Delayed,28.999999999999993,Wednesday,August
11318,2028-08-10,Hyderabad,Beauty,26.03,Low,Clear,Partner D,917.84,12,84.06,88.06,Delayed,4.0,Thursday,August
11319,2028-08-11,Delhi,Electronics,26.7,Medium,Clear,Partner C,698.43,29,102.4,122.4,Delayed,20.0,Friday,August
11320,2028-08-12,Hyderabad,Home & Kitchen,6.7,High,Clear,Partner A,793.15,30,63.4,79.4,Delayed,16.000000000000007,Saturday,August
11321,2028-08-13,Mumbai,Electronics,22.39,Medium,Cloudy,Partner C,684.94,10,74.78,94.78,Delayed,20.0,Sunday,August
11322,2028-08-14,Pune,Electronics,9.31,Medium,Clear,Partner C,3126.6,20,58.620000000000005,68.62,Delayed,10.0,Monday,August
11323,2028-08-15,Delhi,Clothing,24.28,Medium,Clear,Partner D,1143.12,8,76.56,88.56,Delayed,12.0,Tuesday,August
11324,2028-08-16,Delhi,Home & Kitchen,29.92,High,Clear,Partner D,1406.86,16,95.84,116.84,Delayed,21.0,Wednesday,August
11325,2028-08-17,Bangalore,Beauty,1.87,Medium,Clear,Partner D,1033.15,15,38.74,53.74,Delayed,15.0,Thursday,August
11326,2028-08-18,Bangalore,Clothing,27.02,High,Clear,Partner B,4797.61,7,81.03999999999999,109.03999999999999,Delayed,28.0,Friday,August
11327,2028-08-19,Pune,Electronics,19.06,Low,Rainy,Partner B,4302.16,16,74.12,81.12,Delayed,7.0,Saturday,August
11328,2028-08-20,Chennai,Electronics,29.23,High,Cloudy,Partner C,1306.38,9,87.46000000000001,108.46000000000001,Delayed,21.0,Sunday,August
11329,2028-08-21,Delhi,Electronics,14.49,High,Rainy,Partner C,1772.32,10,58.980000000000004,87.98,Delayed,29.0,Monday,August
11330,2028-08-22,Pune,Home & Kitchen,25.57,Low,Rainy,Partner A,1207.49,23,94.14,106.14,Delayed,12.0,Tuesday,August
11331,2028-08-23,Bangalore,Home & Kitchen,2.81,Medium,Cloudy,Partner A,2561.0,22,47.620000000000005,63.620000000000005,Delayed,16.0,Wednesday,August
11332,2028-08-24,Bangalore,Clothing,10.72,Low,Clear,Partner C,294.13,20,61.44,64.44,Delayed,3.0,Thursday,August
11333,2028-08-25,Delhi,Beauty,2.94,Medium,Cloudy,Partner B,3422.57,27,52.879999999999995,66.88,Delayed,14.0,Friday,August
11334,2028-08-26,Hyderabad,Clothing,29.28,Medium,Rainy,Partner C,2711.16,15,93.56,124.56,Delayed,31.0,Saturday,August
11335,2028-08-27,Mumbai,Grocery,24.69,Medium,Cloudy,Partner A,4513.47,9,78.38,97.38,Delayed,19.0,Sunday,August
11336,2028-08-28,Bangalore,Electronics,25.72,Low,Cloudy,Partner B,989.08,13,84.44,90.44,Delayed,6.0,Monday,August
11337,2028-08-29,Chennai,Electronics,28.2,Low,Clear,Partner B,4059.72,7,83.4,85.4,Delayed,2.0,Tuesday,August
11338,2028-08-30,Chennai,Electronics,3.47,Low,Rainy,Partner A,4001.41,12,38.94,49.94,Delayed,11.0,Wednesday,August
11339,2028-08-31,Bangalore,Clothing,12.18,Medium,Cloudy,Partner C,810.47,10,54.36,70.36,Delayed,16.0,Thursday,August
11340,2028-09-01,Hyderabad,Clothing,3.06,Medium,Rainy,Partner D,2113.08,8,34.120000000000005,64.12,Delayed,30.0,Friday,September
11341,2028-09-02,Hyderabad,Electronics,7.11,High,Clear,Partner C,1016.73,16,50.22,71.22,Delayed,21.0,Saturday,September
11342,2028-09-03,Pune,Clothing,7.65,Medium,Clear,Partner C,1422.66,16,51.3,60.3,Delayed,9.0,Sunday,September
11343,2028-09-04,Chennai,Home & Kitchen,14.6,Medium,Clear,Partner A,1463.58,29,78.2,98.2,Delayed,20.0,Monday,September
11344,2028-09-05,Pune,Home & Kitchen,8.79,High,Cloudy,Partner B,2869.93,25,62.58,94.58,Delayed,32.0,Tuesday,September
11345,2028-09-06,Chennai,Clothing,3.93,Medium,Clear,Partner A,2174.77,20,47.86,59.86,Delayed,12.0,Wednesday,September
11346,2028-09-07,Mumbai,Electronics,5.86,High,Clear,Partner C,4749.12,14,45.72,74.72,Delayed,29.0,Thursday,September
11347,2028-09-08,Mumbai,Clothing,5.27,Medium,Rainy,Partner D,806.58,26,56.54,79.53999999999999,Delayed,22.999999999999993,Friday,September
11348,2028-09-09,Delhi,Clothing,29.22,Low,Clear,Partner D,4873.72,18,96.44,99.44,Delayed,3.0,Saturday,September
11349,2028-09-10,Pune,Clothing,23.02,Low,Rainy,Partner D,1307.07,17,83.03999999999999,99.03999999999999,Delayed,16.0,Sunday,September
11350,2028-09-11,Bangalore,Grocery,29.07,Medium,Clear,Partner A,3909.79,13,91.14,96.14,Delayed,5.0,Monday,September
11351,2028-09-12,Pune,Home & Kitchen,13.75,Low,Rainy,Partner B,1827.06,11,58.5,79.5,Delayed,21.0,Tuesday,September
11352,2028-09-13,Bangalore,Beauty,9.07,Medium,Cloudy,Partner A,886.79,16,54.14,74.14,Delayed,20.0,Wednesday,September
11353,2028-09-14,Hyderabad,Beauty,24.15,Medium,Rainy,Partner D,4317.87,9,77.3,102.3,Delayed,25.0,Thursday,September
11354,2028-09-15,Pune,Grocery,10.46,Medium,Rainy,Partner C,1682.53,22,62.92,93.92,Delayed,31.0,Friday,September
11355,2028-09-16,Hyderabad,Clothing,9.68,Medium,Clear,Partner B,3362.51,8,47.36,58.36,Delayed,11.0,Saturday,September
11356,2028-09-17,Mumbai,Grocery,7.74,Low,Clear,Partner A,2918.93,6,41.480000000000004,36.480000000000004,On Time,-5.0,Sunday,September
11357,2028-09-18,Mumbai,Grocery,4.76,Medium,Clear,Partner A,2464.43,7,36.519999999999996,41.519999999999996,Delayed,5.0,Monday,September
11358,2028-09-19,Delhi,Electronics,8.44,Medium,Cloudy,Partner B,2579.93,30,66.88,78.88,Delayed,12.0,Tuesday,September
11359,2028-09-20,Pune,Home & Kitchen,11.3,High,Rainy,Partner B,3714.74,16,58.6,92.6,Delayed,33.99999999999999,Wednesday,September
11360,2028-09-21,Hyderabad,Beauty,20.55,Medium,Clear,Partner C,621.31,7,68.1,81.1,Delayed,13.0,Thursday,September
11361,2028-09-22,Bangalore,Clothing,2.81,High,Cloudy,Partner B,3407.27,8,33.620000000000005,62.620000000000005,Delayed,29.0,Friday,September
11362,2028-09-23,Mumbai,Beauty,7.1,High,Clear,Partner C,4499.9,10,44.2,64.2,Delayed,20.0,Saturday,September
11363,2028-09-24,Mumbai,Beauty,24.46,Medium,Rainy,Partner D,477.38,16,84.92,112.92,Delayed,28.0,Sunday,September
11364,2028-09-25,Bangalore,Home & Kitchen,5.26,Low,Rainy,Partner D,875.14,23,53.519999999999996,72.52,Delayed,19.0,Monday,September
11365,2028-09-26,Hyderabad,Beauty,10.94,Medium,Clear,Partner A,3639.83,14,55.879999999999995,69.88,Delayed,14.0,Tuesday,September
